;linha_identificada;distancia_identificada;linha_faltosa;distancia real;tipo_de_falta;r_f;erro
6738;l5;15702,454569117324;l5;15709,391999999998;.1.2;r_30;-0,012066267300414477
6739;l5;15696,973058453186;l5;15709,391999999998;.2.3;r_30;-0,02160025387298735
6740;l5;15771,251643171836;l5;15709,391999999998;.1.3;r_30;0,10759242178308961
6741;l5;16015,535305284304;l5;15709,391999999998;.1.2.0;r_30;0,5324747757874848
6742;l5;15977,529670601763;l5;15709,391999999998;.2.3.0;r_30;0,46637160953515333
6743;l5;16168,435226382417;l5;15709,391999999998;.1.3.0;r_30;0,7984134711609924
6744;l5;15970,734600264128;l5;15709,391999999998;.1.2.3.0;r_30;0,4545529498028017
6745;l5;17155,475992294774;l5;16852,392;.1.0;r_30;0,5271537154538228
6746;l5;16889,54184829174;l5;16852,392;.2.0;r_30;0,06461469775180523
6747;l5;16730,9347856197;l5;16852,392;.3.0;r_30;-0,21125042383292963
6748;l5;16828,046854549877;l5;16852,392;.1.2;r_30;-0,04234348960539687
6749;l5;16831,25326099664;l5;16852,392;.2.3;r_30;-0,036766589753746665
6750;l5;16912,331934468624;l5;16852,392;.1.3;r_30;0,1042534741605976
6751;l5;17130,396159928874;l5;16852,392;.1.2.0;r_30;0,4835323855559877
6752;l5;17094,41767753688;l5;16852,392;.2.3.0;r_30;0,4209550434610491
6753;l5;17302,70972319864;l5;16852,392;.1.3.0;r_30;0,7832372113139896
6754;l5;17070,916923458015;l5;16852,392;.1.2.3.0;r_30;0,3800802030089303
6755;l5;18293,69088572023;l5;17995,392;.1.0;r_30;0,5188309838885056
6756;l5;17999,961822942394;l5;17995,392;.2.0;r_30;0,007948288937365891
6757;l5;17842,84909902378;l5;17995,392;.3.0;r_30;-0,26531773059630837
6758;l5;17953,318020267805;l5;17995,392;.1.2;r_30;-0,07317923514147191
6759;l5;17960,82929451128;l5;17995,392;.2.3;r_30;-0,06011488259925707
6760;l5;18053,41615418137;l5;17995,392;.1.3;r_30;0,10092135922845362
6761;l5;18243,17944335224;l5;17995,392;.1.2.0;r_30;0,4309764775663134
6762;l5;18210,935796436028;l5;17995,392;.2.3.0;r_30;0,3748951314583621
6763;l5;18437,00930058072;l5;17995,392;.1.3.0;r_30;0,7681045740726464
6764;l5;18169,91394755332;l5;17995,392;.1.2.3.0;r_30;0,3035458665579805
6765;l5;19428,64344622181;l5;19138,392;.1.0;r_30;0,5048340796001533
6766;l5;19107,053296439444;l5;19138,392;.2.0;r_30;-0,05450737894261814
6767;l5;18956,57772996737;l5;19138,392;.3.0;r_30;-0,3162293964935306
6768;l5;19077,81306030499;l5;19138,392;.1.2;r_30;-0,10536489537665336
6769;l5;19086,9508924238;l5;19138,392;.2.3;r_30;-0,08947147218345906
6770;l5;19192,72281970652;l5;19138,392;.1.3;r_30;0,09449754589509382
6771;l5;19356,40601022703;l5;19138,392;.1.2.0;r_30;0,37919157208537424
6772;l5;19323,416152548634;l5;19138,392;.2.3.0;r_30;0,3218123422692859
6773;l5;19569,12619456014;l5;19138,392;.1.3.0;r_30;0,7491755975503646
6774;l5;19267,689132232004;l5;19138,392;.1.2.3.0;r_30;0,22488638590762214
6775;l5;20563,68123582988;l5;20281,392;.1.0;r_30;0,4909854142201362
6776;l5;20211,516897269856;l5;20281,392;.2.0;r_30;-0,12153370339033946
6777;l5;20068,847035472;l5;20281,392;.3.0;r_30;-0,36967926581540966
6778;l5;20202,577000186702;l5;20281,392;.1.2;r_30;-0,1370828583538773
6779;l5;20212,793664471865;l5;20281,392;.2.3;r_30;-0,11931302334315948
6780;l5;20331,38622233479;l5;20281,392;.1.3;r_30;0,08695490598321294
6781;l5;20467,391454630342;l5;20281,392;.1.2.0;r_30;0,32350868430361596
6782;l5;20439,002201216517;l5;20281,392;.2.3.0;r_30;0,2741312813508967
6783;l5;20702,064377748145;l5;20281,392;.1.3.0;r_30;0,7316750886105855
6784;l5;20364,26135799996;l5;20281,392;.1.2.3.0;r_30;0,14413459990478367
6785;l5;21700,41129449168;l5;21424,392;.1.0;r_30;0,4800801108846341
6786;l5;21316,015308602724;l5;21424,392;.2.0;r_30;-0,18849948196241756
6787;l5;21178,339694264687;l5;21424,392;.3.0;r_30;-0,4279585542683461
6788;l5;21326,931279836368;l5;21424,392;.1.2;r_30;-0,16951334300458734
6789;l5;21339,08008402032;l5;21424,392;.2.3;r_30;-0,1483829388040841
6790;l5;21469,875716814524;l5;21424,392;.1.3;r_30;0,07910978778485386
6791;l5;21578,92718527317;l5;21424,392;.1.2.0;r_30;0,26878290888377143
6792;l5;21554,17307926773;l5;21424,392;.2.3.0;r_30;0,2257281145519957
6793;l5;21833,198226568315;l5;21424,392;.1.3.0;r_30;0,7110363025261629
6794;l5;21459,608556095813;l5;21424,392;.1.2.3.0;r_30;0,06125212437263978
6795;l6;23736,868845258283;l6;23473,5624;.1.0;r_30;0,4579686636364667
6796;l6;23289,2939872894;l6;23473,5624;.2.0;r_30;-0,32049788464808415
6797;l6;23165,69866169139;l6;23473,5624;.3.0;r_30;-0,5354671234007141
6798;l6;23340,06458131703;l6;23473,5624;.1.2;r_30;-0,23219263607714116
6799;l6;23356,82284261913;l6;23473,5624;.2.3;r_30;-0,20304500725299565
6800;l6;23511,206856695997;l6;23473,5624;.1.3;r_30;0,06547496970488494
6801;l6;23561,41627456201;l6;23473,5624;.1.2.0;r_30;0,1528041650821824
6802;l6;23545,91983420028;l6;23473,5624;.2.3.0;r_30;0,1258512202857783
6803;l6;23861,50264492596;l6;23473,5624;.1.3.0;r_30;0,6747441194053209
6804;l6;23420,43315695366;l6;23473,5624;.1.2.3.0;r_30;-0,09240764468975285
6805;l6;24635,45807243213;l6;24379,7328;.1.0;r_30;0,4447827365522085
6806;l6;24162,717771407257;l6;24379,7328;.2.0;r_30;-0,3774540442265233
6807;l6;24041,683340891374;l6;24379,7328;.3.0;r_30;-0,5879691204639742
6808;l6;24230,347383540968;l6;24379,7328;.1.2;r_30;-0,2598259206128127
6809;l6;24249,484803679414;l6;24379,7328;.2.3;r_30;-0,22654022296247
6810;l6;24414,956562586824;l6;24379,7328;.1.3;r_30;0,06126465861597637
6811;l6;24435,30040582499;l6;24379,7328;.1.2.0;r_30;0,09664868687959773
6812;l6;24428,89227927053;l6;24379,7328;.2.3.0;r_30;0,08550303812162571
6813;l6;24758,965347482404;l6;24379,7328;.1.3.0;r_30;0,6595988290662811
6814;l6;24290,675934937408;l6;24379,7328;.1.2.3.0;r_30;-0,15489652537886756
6815;l6;25534,037865427545;l6;25285,9032;.1.0;r_30;0,43158040060988173
6816;l6;25032,38977844128;l6;25285,9032;.2.0;r_30;-0,4409356663156074
6817;l6;24919,526491482484;l6;25285,9032;.3.0;r_30;-0,6372386799066234
6818;l6;25120,808170868837;l6;25285,9032;.1.2;r_30;-0,28714963581714253
6819;l6;25141,907696088;l6;25285,9032;.2.3;r_30;-0,2504512505630104
6820;l6;25319,30472004473;l6;25285,9032;.1.3;r_30;0,058095233799939264
6821;l6;25309,28966970476;l6;25285,9032;.1.2.0;r_30;0,04067606574293381
6822;l6;25308,183607401086;l6;25285,9032;.2.3.0;r_30;0,03875229257203367
6823;l6;25654,02436094376;l6;25285,9032;.1.3.0;r_30;0,6402728044440616
6824;l6;25157,095747078023;l6;25285,9032;.1.2.3.0;r_30;-0,22403468712370705
6825;l6;26432,33400336594;l6;26192,0736;.1.0;r_30;0,4178847036817708
6826;l6;25900,54979136664;l6;26192,0736;.2.0;r_30;-0,5070470983992453
6827;l6;25799,273010068868;l6;26192,0736;.3.0;r_30;-0,683197713105417
6828;l6;26010,713540498145;l6;26192,0736;.1.2;r_30;-0,31543938852549297
6829;l6;26033,90122826502;l6;26192,0736;.2.3;r_30;-0,27510906402850727
6830;l6;26222,77086763666;l6;26192,0736;.1.3;r_30;0,05339173001656718
6831;l6;26187,029735808235;l6;26192,0736;.1.2.0;r_30;-0,008772788456432649
6832;l6;26191,57546340638;l6;26192,0736;.2.3.0;r_30;-0,0008664085296658605
6833;l6;26551,00157730164;l6;26192,0736;.1.3.0;r_30;0,6242831083961095
6834;l6;26022,802231822465;l6;26192,0736;.1.2.3.0;r_30;-0,2944135385677312
6835;l6;27332,92898959219;l6;27098,244;.1.0;r_30;0,40818739151503014
6836;l6;26771,431847102303;l6;27098,244;.2.0;r_30;-0,5684240838688903
6837;l6;26671,526312022077;l6;27098,244;.3.0;r_30;-0,7421896912610548
6838;l6;26900,06597724681;l6;27098,244;.1.2;r_30;-0,3446908568962949
6839;l6;26925,481647837634;l6;27098,244;.2.3;r_30;-0,3004854038756255
6840;l6;27126,074955675467;l6;27098,244;.1.3;r_30;0,048406356198069635
6841;l6;27060,124004771093;l6;27098,244;.1.2.0;r_30;-0,06630207344786374
6842;l6;27070,06129757478;l6;27098,244;.2.3.0;r_30;-0,049018149003840376
6843;l6;27445,47439403806;l6;27098,244;.1.3.0;r_30;0,6039375123369574
6844;l6;26887,8106809087;l6;27098,244;.1.2.3.0;r_30;-0,3660064828048343
6845;l6;28230,728805987557;l6;28004,4144;.1.0;r_30;0,3936284429731062
6846;l6;27638,297882624905;l6;28004,4144;.2.0;r_30;-0,6367861296864129
6847;l6;27550,388579842955;l6;28004,4144;.3.0;r_30;-0,789686701021732
6848;l6;27788,842418858298;l6;28004,4144;.1.2;r_30;-0,37494415309161794
6849;l6;27816,648351720545;l6;28004,4144;.2.3;r_30;-0,32658131905009835
6850;l6;28029,20870917594;l6;28004,4144;.1.3;r_30;0,043124719670097206
6851;l6;27931,26637515376;l6;28004,4144;.1.2.0;r_30;-0,1272262938858959
6852;l6;27948,06074347864;l6;28004,4144;.2.3.0;r_30;-0,09801586414947248
6853;l6;28341,95860959249;l6;28004,4144;.1.3.0;r_30;0,5870903404345581
6854;l6;27752,104502141563;l6;28004,4144;.1.2.3.0;r_30;-0,43884237862516634
6855;l6;29124,410707707;l6;28910,5848;.1.0;r_30;0,37190720913561937
6856;l6;28502,0379245062;l6;28910,5848;.2.0;r_30;-0,7105852134353082
6857;l6;28426,266903388067;l6;28910,5848;.3.0;r_30;-0,8423736823799367
6858;l6;28677,033566297032;l6;28910,5848;.1.2;r_30;-0,40621545091567246
6859;l6;28707,400540451777;l6;28910,5848;.2.3;r_30;-0,3533982000554055
6860;l6;28932,16436653889;l6;28910,5848;.1.3;r_30;0,03753332069017772
6861;l6;28803,96180483462;l6;28910,5848;.1.2.0;r_30;-0,18544927968211392
6862;l6;28830,506170184803;l6;28910,5848;.2.3.0;r_30;-0,1392806888807129
6863;l6;29234,7597950364;l6;28910,5848;.1.3.0;r_30;0,5638372775704288
6864;l6;28615,686316135743;l6;28910,5848;.1.2.3.0;r_30;-0,5129166679959387
6865;l6;30025,349802814195;l6;29816,7552;.1.0;r_30;0,3628084052362978
6866;l6;29366,89623631866;l6;29816,7552;.2.0;r_30;-0,7824392912977811
6867;l6;29298,79653875975;l6;29816,7552;.3.0;r_30;-0,9008850340691285
6868;l6;29564,591570085624;l6;29816,7552;.1.2;r_30;-0,43858797492149093
6869;l6;29597,76343583048;l6;29816,7552;.2.3;r_30;-0,38089217863896
6870;l6;29834,91891330029;l6;29816,7552;.1.3;r_30;0,03159213022169145
6871;l6;29676,061244065844;l6;29816,7552;.1.2.0;r_30;-0,244708871131843
6872;l6;29707,659445306064;l6;29816,7552;.2.3.0;r_30;-0,18975014810816318
6873;l6;30126,2760728146;l6;29816,7552;.1.3.0;r_30;0,5383493759579172
6874;l6;29478,548261986485;l6;29816,7552;.1.2.3.0;r_30;-0,5882430233817362
6875;l6;30922,2753333982;l6;30722,925599999995;.1.0;r_30;0,3467288121682983
6876;l6;30234,28151771041;l6;30722,925599999995;.2.0;r_30;-0,8498982132416627
6877;l6;30171,322989511325;l6;30722,925599999995;.3.0;r_30;-0,959401924765208
6878;l6;30451,583032880837;l6;30722,925599999995;.1.2;r_30;-0,4719458831680062
6879;l6;30487,69719262773;l6;30722,925599999995;.2.3;r_30;-0,4091325575716105
6880;l6;30737,49666634044;l6;30722,925599999995;.1.3;r_30;0,02534344259270451
6881;l6;30545,327541777897;l6;30722,925599999995;.1.2.0;r_30;-0,30889614308006325
6882;l6;30584,364840343434;l6;30722,925599999995;.2.3.0;r_30;-0,24099860476306462
6883;l6;31017,03685996875;l6;30722,925599999995;.1.3.0;r_30;0,5115474501818732
6884;l6;30340,68590977442;l6;30722,925599999995;.1.2.3.0;r_30;-0,6648291497373294
6885;l9;31921,78948799348;l7;31629,4008;.1.0;r_30;0,5085513822931418
6886;l6;31230,9063566697;l7;31629,4008;.2.0;r_30;-0,6931010272062191
6887;l6;31226,70068868652;l7;31629,4008;.3.0;r_30;-0,7004159417502458
6888;l6;31567,0055125992;l7;31629,4008;.1.2;r_30;-0,10852406730920401
6889;l6;31567,34993506631;l7;31629,4008;.2.3;r_30;-0,1079250136216479
6890;l9;31821,88666564837;l7;31629,4008;.1.3;r_30;0,33479049315872833
6891;l6;31576,9752466918;l7;31629,4008;.1.2.0;r_30;-0,0911837177605251
6892;l6;31559,133869471592;l7;31629,4008;.2.3.0;r_30;-0,12221520912777056
6893;l9;31974,175356368632;l7;31629,4008;.1.3.0;r_30;0,5996660760852793
6894;l6;31349,886590956037;l7;31629,4008;.1.2.3.0;r_30;-0,48615881262496385
6895;l9;31922,038598767336;l7;31629,7056;.1.0;r_30;0,5084545220721494
6896;l6;31231,158254190825;l7;31629,7056;.2.0;r_30;-0,6931930404401938
6897;l6;31226,954061516608;l7;31629,7056;.3.0;r_30;-0,7005053889806658
6898;l6;31567,24983514263;l7;31629,7056;.1.2;r_30;-0,10862925569507721
6899;l6;31567,598108023383;l7;31629,7056;.2.3;r_30;-0,1080235049865321
6900;l9;31822,13723951612;l7;31629,7056;.1.3;r_30;0,3346961776956294
6901;l6;31577,214811836697;l7;31629,7056;.1.2.0;r_30;-0,09129718068539029
6902;l6;31559,37867868546;l7;31629,7056;.2.3.0;r_30;-0,12231955104818429
6903;l9;31974,42365916497;l7;31629,7056;.1.3.0;r_30;0,5995678105497159
6904;l6;31350,12152477731;l7;31629,7056;.1.2.3.0;r_30;-0,4862803308068457
6905;l9;31922,287708681088;l7;31630,0104;.1.0;r_30;0,5083576603551825
6906;l6;31231,41015076264;l7;31630,0104;.2.0;r_30;-0,693285055325294
6907;l6;31227,20743435552;l7;31630,0104;.3.0;r_30;-0,7005948361957289
6908;l6;31567,4941568589;l7;31630,0104;.1.2;r_30;-0,10873444551962266
6909;l6;31567,846280159494;l7;31630,0104;.2.3;r_30;-0,10812199777930642
6910;l9;31822,38781300796;l7;31630,0104;.1.3;r_30;0,3346018615787192
6911;l6;31577,45437677968;l7;31630,0104;.1.2.0;r_30;-0,0914106439614399
6912;l6;31559,623487559365;l7;31630,0104;.2.3.0;r_30;-0,12242389355989333
6913;l9;31974,671961891865;l7;31630,0104;.1.3.0;r_30;0,5994695448933725
6914;l6;31350,35645818022;l7;31630,0104;.1.2.3.0;r_30;-0,48640184971638123
6915;l9;31922,53681700083;l7;31630,3152;.1.0;r_30;0,5082607958657499
6916;l6;31231,66204705213;l7;31630,3152;.2.0;r_30;-0,6933770707014488
6917;l6;31227,46080646377;l7;31630,3152;.3.0;r_30;-0,7006842846816455
6918;l6;31567,738477849456;l7;31630,3152;.1.2;r_30;-0,10883963660640347
6919;l6;31568,09445171164;l7;31630,3152;.2.3;r_30;-0,10822049158777639
6920;l9;31822,638385836686;l7;31630,3152;.1.3;r_30;0,33450754430844515
6921;l6;31577,69394123254;l7;31630,3152;.1.2.0;r_30;-0,09152410808996009
6922;l6;31559,86829659082;l7;31630,3152;.2.3.0;r_30;-0,12252823579758221
6923;l9;31974,92026360232;l7;31630,3152;.1.3.0;r_30;0,5993712774691289
6924;l6;31350,5913911404;l7;31630,3152;.1.2.3.0;r_30;-0,4865233693959649
6925;l9;31922,78592437646;l7;31630,620000000003;.1.0;r_30;0,5081639297342276
6926;l6;31231,913942582047;l7;31630,620000000003;.2.0;r_30;-0,6934690873987293
6927;l6;31227,714177956517;l7;31630,620000000003;.3.0;r_30;-0,7007737342380984
6928;l6;31567,982798147492;l7;31630,620000000003;.1.2;r_30;-0,10894482889768715
6929;l6;31568,342623039443;l7;31630,620000000003;.2.3;r_30;-0,10831898578644636
6930;l9;31822,888957537456;l7;31630,620000000003;.1.3;r_30;0,33441322507631943
6931;l6;31577,93350488979;l7;31630,620000000003;.1.2.0;r_30;-0,09163757360229284
6932;l6;31560,113104816533;l7;31630,620000000003;.2.3.0;r_30;-0,12263257943669317
6933;l9;31975,168563988675;l7;31630,620000000003;.1.3.0;r_30;0,5992730077418846
6934;l6;31350,826323473066;l7;31630,620000000003;.1.2.3.0;r_30;-0,48664489016697854
6935;l9;31923,0350308838;l7;31630,924800000004;.1.0;r_30;0,5080670620924813
6936;l6;31232,165837285254;l7;31630,924800000004;.2.0;r_30;-0,6935611055339036
6937;l6;31227,967548826506;l7;31630,924800000004;.3.0;r_30;-0,7008631848777174
6938;l6;31568,227117830967;l7;31630,924800000004;.1.2;r_30;-0,10905002225787472
6939;l6;31568,590793611107;l7;31630,924800000004;.2.3;r_30;-0,10841748130026879
6940;l9;31823,139528669093;l7;31630,924800000004;.1.3;r_30;0,33431890485430177
6941;l6;31578,17306810763;l7;31630,924800000004;.1.2.0;r_30;-0,09175103987888403
6942;l6;31560,35791256836;l7;31630,924800000004;.2.3.0;r_30;-0,12273692390003493
6943;l9;31975,416863930124;l7;31630,924800000004;.1.3.0;r_30;0,5991747372408148
6944;l6;31351,06125530076;l7;31630,924800000004;.1.2.3.0;r_30;-0,48676641181629166
6945;l9;31923,284136102488;l7;31631,22960000001;.1.0;r_30;0,5079701922093836
6946;l6;31232,417731060792;l7;31631,22960000001;.2.0;r_30;-0,6936531252825799
6947;l6;31228,22091854653;l7;31631,22960000001;.3.0;r_30;-0,700952637517476
6948;l6;31568,471436893204;l7;31631,22960000001;.1.2;r_30;-0,10915521669858982
6949;l6;31568,838963545808;l7;31631,22960000001;.2.3;r_30;-0,10851597792196639
6950;l9;31823,39009881799;l7;31631,22960000001;.1.3;r_30;0,3342245829229959
6951;l6;31578,41263080716;l7;31631,22960000001;.1.2.0;r_30;-0,09186450705697788
6952;l6;31560,60271980765;l7;31631,22960000001;.2.3.0;r_30;-0,12284126925483756
6953;l9;31975,665193603763;l7;31631,22960000001;.1.3.0;r_30;0,599076518452909
6954;l6;31351,296186438693;l7;31631,22960000001;.1.2.3.0;r_30;-0,48688793466531144
6955;l9;31923,53324016017;l7;31631,534400000008;.1.0;r_30;0,507873320306961
6956;l6;31232,6696241803;l7;31631,534400000008;.2.0;r_30;-0,6937451461722751
6957;l6;31228,474288135272;l7;31631,534400000008;.3.0;r_30;-0,7010420903855573
6958;l6;31568,715755351;l7;31631,534400000008;.1.2;r_30;-0,10926041219059295
6959;l6;31569,087133018827;l7;31631,534400000008;.2.3;r_30;-0,10861447534665326
6960;l9;31823,640668165088;l7;31631,534400000008;.1.3;r_30;0,3341302595971396
6961;l6;31578,652192657813;l7;31631,534400000008;.1.2.0;r_30;-0,09197797571151303
6962;l6;31560,847526691054;l7;31631,534400000008;.2.3.0;r_30;-0,12294561522862477
6963;l9;31975,91359720775;l7;31631,534400000008;.1.3.0;r_30;0,5989784282520015
6964;l6;31351,531116515205;l7;31631,534400000008;.1.2.3.0;r_30;-0,4870094593604461
6965;l9;31923,78234365987;l7;31631,83920000001;.1.0;r_30;0,5077764474340342
6966;l6;31232,921516955663;l7;31631,83920000001;.2.0;r_30;-0,6938371676605486
6967;l6;31228,727656249543;l7;31631,83920000001;.3.0;r_30;-0,7011315458181943
6968;l6;31568,960073467213;l7;31631,83920000001;.1.2;r_30;-0,1093656082767198
6969;l6;31569,335301958014;l7;31631,83920000001;.2.3;r_30;-0,10871297369984237
6970;l9;31823,89123672581;l7;31631,83920000001;.1.3;r_30;0,33403593490353006
6971;l6;31578,891754175493;l7;31631,83920000001;.1.2.0;r_30;-0,09209144494519464
6972;l6;31561,0923326775;l7;31631,83920000001;.2.3.0;r_30;-0,12304996276249067
6973;l9;31976,1620006182;l7;31631,83920000001;.1.3.0;r_30;0,5988803377144695
6974;l6;31351,766046262863;l7;31631,83920000001;.1.2.3.0;r_30;-0,48713098462756443
6975;l9;31931,7530647692;l24;31641,592800000013;.1.0;r_30;0,5046754877815405
6976;l6;31240,98167497701;l24;31641,592800000013;.2.0;r_30;-0,6967825697723357
6977;l6;31236,835077199143;l24;31641,592800000013;.3.0;r_30;-0,7039947435613416
6978;l6;31576,77789719926;l24;31641,592800000013;.1.2;r_30;-0,11273250220013298
6979;l6;31577,27641455728;l24;31641,592800000013;.2.3;r_30;-0,11186543140728397
6980;l9;31831,90900419485;l24;31641,592800000013;.1.3;r_30;0,3310168029422089
6981;l6;31586,557415528136;l24;31641,592800000013;.1.2.0;r_30;-0,09572299475837429
6982;l6;31569,87949772769;l24;31641,592800000013;.2.3.0;r_30;-0,12473088220228915
6983;l9;31984,110421473357;l24;31641,592800000013;.1.3.0;r_30;0,5957405912499337
6984;l6;31359,284979249314;l24;31641,592800000013;.1.2.3.0;r_30;-0,49101773895621387
6985;l9;31939,473633495712;l24;31651,04160000001;.1.0;r_30;0,5016695766805161
6986;l6;31248,789217816076;l24;31651,04160000001;.2.0;r_30;-0,6996372068775487
6987;l6;31244,688451121227;l24;31651,04160000001;.3.0;r_30;-0,7067696667050442
6988;l6;31584,350777745807;l24;31651,04160000001;.1.2;r_30;-0,11599528721986023
6989;l6;31584,96882629344;l24;31651,04160000001;.2.3;r_30;-0,1149203159363276
6990;l9;31839,67542575442;l24;31651,04160000001;.1.3;r_30;0,3280906436325173
6991;l6;31593,982960785357;l24;31651,04160000001;.1.2.0;r_30;-0,09924203991443457
6992;l6;31577,467994690443;l24;31651,04160000001;.2.3.0;r_30;-0,1279665056033398
6993;l9;31991,80958102614;l24;31651,04160000001;.1.3.0;r_30;0,5926974431922805
6994;l6;31366,57222188734;l24;31651,04160000001;.1.2.3.0;r_30;-0,49477733373356314
6995;l9;31947,194552822973;l24;31660,490400000017;.1.0;r_30;0,49866427537904645
6996;l6;31256,596036308823;l24;31660,490400000017;.2.0;r_30;-0,7024931038376758
6997;l6;31252,541146301653;l24;31660,490400000017;.3.0;r_30;-0,7095457703835132
6998;l6;31591,923032026225;l24;31660,490400000017;.1.2;r_30;-0,11925916150371729
6999;l6;31592,660705588187;l24;31660,490400000017;.2.3;r_30;-0,11797612654025397
7000;l9;31847,441069378205;l24;31660,490400000017;.1.3;r_30;0,3251631312598032
7001;l6;31601,40795073829;l24;31660,490400000017;.1.2.0;r_30;-0,10276205091076045
7002;l6;31585,05599843078;l24;31660,490400000017;.2.3.0;r_30;-0,13120298686571208
7003;l9;31999,50788135953;l24;31660,490400000017;.1.3.0;r_30;0,5896528006950923
7004;l6;31373,858919009213;l24;31660,490400000017;.1.2.3.0;r_30;-0,4985378773266841
7005;l9;31954,916995136376;l24;31669,93920000002;.1.0;r_30;0,4956616230060112
7006;l6;31264,402131217405;l24;31669,93920000002;.2.0;r_30;-0,7053502593270861
7007;l6;31260,39316264976;l24;31669,93920000002;.3.0;r_30;-0,7123230547544184
7008;l6;31599,49466008999;l24;31669,93920000002;.1.2;r_30;-0,12252412496563071
7009;l6;31600,35205258551;l24;31669,93920000002;.2.3;r_30;-0,12103286296860662
7010;l9;31855,20751373373;l24;31669,93920000002;.1.3;r_30;0,322237011599093
7011;l6;31608,832385547477;l24;31669,93920000002;.1.2.0;r_30;-0,10628302746809254
7012;l6;31592,643508967278;l24;31669,93920000002;.2.3.0;r_30;-0,13444032595707225
7013;l9;32007,205532602;l24;31669,93920000002;.1.3.0;r_30;0,5866070292346661
7014;l6;31381,14507093589;l24;31669,93920000002;.1.2.3.0;r_30;-0,5022993691773109
7015;l9;31962,638386365838;l24;31679,38800000002;.1.0;r_30;0,4926571424836202
7016;l6;31272,21242603124;l24;31679,38800000002;.2.0;r_30;-0,7082001099250593
